file,face,valence,arousal,expression,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
rcxytrff_0,0,-0.2,0.0,0,0.3339777886867523,0.1471320539712906,0.24565225839614868,0.3903796076774597,0.07525693625211716,1.0,0.1461176872253418,0.0002764179080259055,0.0,0.04941242188215256,0.2042892724275589,0.2668231725692749,0.41875922679901123,0.0,0.49731382727622986,0.43241897225379944,0.22225581109523773,0.08202553540468216,0.13394778966903687,0.03126726672053337
rfdhplyv_0,0,0.0,0.0,0,0.3842470049858093,0.3026463985443115,0.7380126118659973,0.253589004278183,0.7090916633605957,1.0,0.6599520444869995,0.6294969320297241,1.0,0.7655457258224487,0.5833710432052612,0.4763883948326111,0.4020075500011444,0.0,0.354770690202713,0.5149904489517212,0.00811831746250391,0.07329311221837997,0.8148692846298218,0.3747829496860504
risilmgv_0,0,-0.1,0.0,0,0.2629687786102295,0.15473036468029022,0.6361608505249023,0.3139793276786804,0.2666647136211395,1.0,0.40104222297668457,0.12389586120843887,0.0,0.08606325834989548,0.31016361713409424,0.5944158434867859,0.5283452272415161,0.0,0.6020753383636475,0.6369289755821228,0.18340104818344116,0.07352586835622787,0.2812468409538269,0.23076748847961426
rlbjlblu_0,0,-0.1,0.0,0,0.6198186278343201,0.37719881534576416,0.25568461418151855,0.6301523447036743,0.06774003058671951,0.0,0.12029531598091125,0.001153086661361158,0.0,0.04710301756858826,0.1689426302909851,0.11885503679513931,0.34874793887138367,0.0,0.2878684997558594,0.3233462870121002,0.3381117582321167,0.161102294921875,0.02095525898039341,0.06256725639104843
rmlarwhs_0,0,0.0,0.0,0,0.29995691776275635,0.37510135769844055,0.5315720438957214,0.2949622571468353,0.18236468732357025,0.0,0.443925678730011,0.005300881341099739,0.0,0.21903373301029205,0.3393380641937256,0.04548696056008339,0.4286171793937683,1.0,0.38949450850486755,0.4403798282146454,0.09921445697546005,0.14370056986808777,0.1454252153635025,0.7925935983657837
rnzealtx_0,0,-1.0,0.0,0,0.4718482196331024,0.32749971747398376,0.3354411721229553,0.48051247000694275,0.08774594962596893,0.0,0.14539529383182526,4.516245098784566e-06,1.0,0.05145636573433876,0.14575551450252533,0.1866472214460373,0.4617408215999603,0.0,0.3707239329814911,0.3524850904941559,0.009691940620541573,0.053714413195848465,0.13451798260211945,0.06653306633234024
rsdnfhpj_0,0,0.3,0.1,0,0.4528229236602783,0.3197968602180481,0.47968271374702454,0.2672262489795685,0.5271517038345337,1.0,0.4928886592388153,0.14040791988372803,1.0,0.752922534942627,0.7304622530937195,0.3383632302284241,0.2804912030696869,0.0,0.431873083114624,0.43066656589508057,0.0989416316151619,0.1500551849603653,0.18525207042694092,0.39331337809562683
rxpdjpuz_0,0,-0.2,0.1,0,0.291176974773407,0.2693385183811188,0.5987260341644287,0.3063490688800812,0.514004111289978,1.0,0.739856481552124,0.25511208176612854,0.0,0.3320837616920471,0.3609078824520111,0.5714576840400696,0.6766708493232727,0.0,0.47324448823928833,0.6027952432632446,0.05381753295660019,0.07168067246675491,0.5860990881919861,0.5308235287666321
ryozcbcz_0,0,-0.1,0.0,0,0.39193999767303467,0.27871623635292053,0.837456226348877,0.2650160491466522,0.29266825318336487,0.0,0.5374068021774292,0.025506112724542618,1.0,0.11364435404539108,0.27479055523872375,0.12657016515731812,0.5612365007400513,0.0,0.45515531301498413,0.48778223991394043,0.15444064140319824,0.10885153710842133,0.602203905582428,0.47771644592285156
sbxgrgoi_0,0,0.3,0.1,0,0.4084145724773407,0.23464913666248322,0.3591218590736389,0.6639647483825684,0.0609167143702507,0.0,0.13667578995227814,0.0006545353098772466,0.0,0.05487310513854027,0.21739797294139862,0.4822750985622406,0.42002663016319275,0.0,0.6845170855522156,0.39321020245552063,0.20823626220226288,0.6713624596595764,0.1149839460849762,0.035541824996471405
sfewmjdf_0,0,-0.1,0.0,0,0.27767688035964966,0.40009868144989014,0.08654022216796875,0.3955526351928711,0.2729261815547943,0.0,0.30796971917152405,0.056910883635282516,0.0,0.11650007963180542,0.399850070476532,0.10565400123596191,0.4232720136642456,0.0,0.37189555168151855,0.3543348014354706,0.11595363169908524,0.03407707065343857,0.15578892827033997,0.42752543091773987
sfzbmfsr_0,0,0.0,0.2,0,0.3103334307670593,0.42217016220092773,0.16291220486164093,0.4692217707633972,0.24052347242832184,0.0,0.3441835045814514,0.03665349259972572,0.0,0.11180081963539124,0.21409817039966583,0.11039698123931885,0.49372610449790955,0.0,0.44242554903030396,0.32979753613471985,0.06292165815830231,0.06207599118351936,0.2644149363040924,0.06444757431745529
sgomrftl_0,0,0.1,0.0,0,0.3011417090892792,0.19311048090457916,0.6228809356689453,0.26412126421928406,0.5023817420005798,0.0,0.5655431151390076,0.5212597846984863,1.0,0.6826119422912598,0.6479704976081848,0.3657883405685425,0.40440958738327026,0.0,0.3219716250896454,0.5747511386871338,0.09252606332302094,0.32637134194374084,0.2103998363018036,0.2841837704181671
sidjmqkc_0,0,0.0,0.0,0,0.3355567753314972,0.20372803509235382,0.17455366253852844,0.47618627548217773,0.2264595329761505,0.0,0.40091702342033386,0.0054297675378620625,1.0,0.07206960767507553,0.24463969469070435,0.16856034100055695,0.5156527161598206,0.0,0.4350477457046509,0.34314388036727905,0.25988197326660156,0.05708477273583412,0.22520430386066437,0.26897183060646057
skdjebnd_0,0,-0.1,0.3,0,0.30864882469177246,0.21916072070598602,0.4423745572566986,0.27874407172203064,0.2578735053539276,1.0,0.4322597086429596,0.08240464329719543,0.0,0.1539066582918167,0.3977664113044739,0.3963523507118225,0.41163331270217896,0.0,0.3795523941516876,0.4554695188999176,0.04080219194293022,0.09437191486358643,0.44480982422828674,0.6087904572486877
sphlatha_0,0,-0.2,-0.1,0,0.3552831709384918,0.1670965552330017,0.4865283966064453,0.2735120952129364,0.538108766078949,1.0,0.6444689035415649,0.4269402027130127,1.0,0.44606009125709534,0.512923002243042,0.8956018090248108,0.6289862990379333,0.0,0.6776798963546753,0.7153980135917664,0.011906463652849197,0.02591094747185707,0.41240978240966797,0.357177197933197
sqtjhgdj_0,0,0.1,0.0,0,0.4013198912143707,0.18828605115413666,0.7761290669441223,0.31560441851615906,0.2714603841304779,1.0,0.45724397897720337,0.028851963579654694,1.0,0.3682940900325775,0.6715942025184631,0.16816264390945435,0.48096540570259094,0.0,0.5227997899055481,0.39871400594711304,0.13854961097240448,0.10563180595636368,0.25371333956718445,0.7690123915672302
svfibvvx_0,0,0.2,0.0,0,0.3856683671474457,0.16132450103759766,0.2560976445674896,0.30655959248542786,0.327788382768631,0.0,0.4187118411064148,0.31962260603904724,0.0,0.18524813652038574,0.6773912906646729,0.49082979559898376,0.47965824604034424,0.0,0.4592999219894409,0.5640720725059509,0.06637107580900192,0.07794346660375595,0.3664074242115021,0.11061126738786697
sybukdwk_0,0,-0.1,-0.1,0,0.34468990564346313,0.2868770360946655,0.05774812400341034,0.34542322158813477,0.15753273665905,0.0,0.1409527212381363,0.03621789813041687,0.0,0.04642815142869949,0.47453930974006653,0.10024690628051758,0.46439626812934875,0.0,0.5655279755592346,0.6508930325508118,0.009051559492945671,0.08731986582279205,0.17416784167289734,0.04334758594632149
tajazgac_0,0,-0.1,0.1,0,0.3722822070121765,0.2167726457118988,0.33601143956184387,0.38741904497146606,0.20429980754852295,1.0,0.2895370423793793,0.0021926150657236576,1.0,0.42845097184181213,0.47060972452163696,0.6764876842498779,0.491303414106369,0.0,0.4856509566307068,0.7320988178253174,0.1963505893945694,0.11339103430509567,0.0739978700876236,0.14631779491901398
tkmafwig_0,0,-0.3,0.3,0,0.2832127511501312,0.36360964179039,0.4057294726371765,0.319984495639801,0.5308453440666199,0.0,0.5783735513687134,0.05542314052581787,1.0,0.4044950008392334,0.6342371702194214,0.8258097767829895,0.46900472044944763,0.0,0.6872661113739014,0.6180986762046814,0.010716937482357025,0.11086490005254745,0.31525132060050964,0.26652806997299194
tmndrxsk_0,0,0.0,0.2,0,0.21795304119586945,0.17436622083187103,0.1721796840429306,0.34742096066474915,0.13464567065238953,0.0,0.29006317257881165,0.09584853798151016,1.0,0.14066384732723236,0.34751465916633606,0.31867578625679016,0.4646964967250824,0.0,0.42526382207870483,0.5113220810890198,0.09301036596298218,0.19127307832241058,0.495876282453537,0.18277695775032043
trtpvpbm_0,0,0.0,-0.2,0,0.3791724443435669,0.2820909917354584,0.22156411409378052,0.4407151937484741,0.4380655288696289,1.0,0.5326915979385376,0.7342119812965393,0.0,0.539188802242279,0.5070715546607971,0.355732262134552,0.5312681198120117,0.0,0.7880778312683105,0.36822566390037537,0.20463933050632477,0.09516451507806778,0.07157549262046814,0.5748907923698425
ttrxwqmy_0,0,0.0,0.0,0,0.3604308068752289,0.22457434237003326,0.27805179357528687,0.25598424673080444,0.43785908818244934,0.0,0.2990977168083191,0.07270090281963348,1.0,0.21652361750602722,0.4647139012813568,0.28398093581199646,0.48831936717033386,0.0,0.2966892421245575,0.5694739818572998,0.45594102144241333,0.16950060427188873,0.07877785712480545,0.4182869791984558
tttttttt_0,0,0.0,-0.1,0,0.5546160936355591,0.23764796555042267,0.32719364762306213,0.7623142600059509,0.04601296782493591,0.0,0.09421730786561966,0.004530771169811487,1.0,0.01666032150387764,0.12813116610050201,0.3265637755393982,0.5172556042671204,0.0,0.39315903186798096,0.4868912100791931,0.9347808957099915,0.7221295237541199,0.10688796639442444,0.07032033801078796
tvilewfl_0,0,0.0,-0.1,0,0.4610636234283447,0.21228305995464325,0.2614302635192871,0.46745193004608154,0.147194504737854,0.0,0.4392302930355072,0.0349302813410759,0.0,0.18999168276786804,0.2191765010356903,0.18119698762893677,0.4943992793560028,0.0,0.3792282044887543,0.2895369529724121,0.2806057631969452,0.051262836903333664,0.24869757890701294,0.27732905745506287
tzjheuev_0,0,0.0,0.0,0,0.2891983687877655,0.15747617185115814,0.5592305660247803,0.3138898015022278,0.30389419198036194,0.0,0.38025936484336853,0.15099535882472992,1.0,0.5612707734107971,0.4665800929069519,0.6421138048171997,0.42846614122390747,0.0,0.2863318622112274,0.6658605933189392,0.05410808324813843,0.08250054717063904,0.03527770936489105,0.1447495073080063
ubjxviok_0,0,0.0,0.0,0,0.28224870562553406,0.14069096744060516,0.3985210359096527,0.2604818344116211,0.4704057276248932,1.0,0.4463629126548767,0.4077150225639343,1.0,0.6261401772499084,0.5083220601081848,0.3174041211605072,0.4455583095550537,1.0,0.4171900749206543,0.5245822668075562,0.09574202448129654,0.07834409177303314,0.07983282953500748,0.2877720296382904
ucpoprwe_0,0,0.0,0.0,0,0.3027045428752899,0.19684848189353943,0.37750521302223206,0.3152367174625397,0.15471987426280975,0.0,0.43667587637901306,0.048085007816553116,0.0,0.21405193209648132,0.3203951120376587,0.057773102074861526,0.32089748978614807,1.0,0.7691360712051392,0.5932239890098572,0.5957075953483582,0.13414698839187622,0.14509285986423492,0.3906742036342621
uebhszpa_0,0,0.0,0.0,0,0.41771766543388367,0.24506370723247528,0.5838705897331238,0.310920774936676,0.23058518767356873,1.0,0.42401784658432007,0.05893726646900177,1.0,0.19304735958576202,0.31981274485588074,0.10675463825464249,0.42259395122528076,0.0,0.3606548309326172,0.2763125002384186,0.07640191167593002,0.10405804961919785,0.5787662267684937,0.5807969570159912
ujczwabg_0,0,0.0,0.0,0,0.5706306099891663,0.38903918862342834,0.23589305579662323,0.31869933009147644,0.20552222430706024,0.0,0.3430424630641937,0.0021409131586551666,1.0,0.15372709929943085,0.29397839307785034,0.32460013031959534,0.5233643054962158,0.0,0.5942258834838867,0.2435687780380249,0.32805338501930237,0.10112559050321579,0.5011280179023743,0.14120268821716309
ukfwtxwd_0,0,0.0,0.0,0,0.20271438360214233,0.18310345709323883,0.272274911403656,0.30189773440361023,0.1997993439435959,0.0,0.43573644757270813,0.6150221228599548,0.0,0.20216767489910126,0.32931390404701233,0.1574859619140625,0.46102920174598694,0.0,0.5707100033760071,0.46007388830184937,0.1239391341805458,0.3203090727329254,0.15242549777030945,0.3110451102256775
ulmfczvd_0,0,0.0,0.0,0,0.3224266469478607,0.2622295618057251,0.11982422322034836,0.41723424196243286,0.12520454823970795,0.0,0.13170002400875092,0.013558953069150448,0.0,0.05650106444954872,0.16656465828418732,0.10069594532251358,0.4225842356681824,0.0,0.4418945610523224,0.2071494460105896,0.8356258273124695,0.07716704159975052,0.04022805392742157,0.0633387416601181
uniuyjas_0,0,0.0,0.0,0,0.29031646251678467,0.3177233040332794,0.23494228720664978,0.37467053532600403,0.30836981534957886,1.0,0.27633991837501526,0.018327746540308,1.0,0.22115683555603027,0.3574959337711334,0.6819211840629578,0.47235164046287537,0.0,0.21155275404453278,0.5538183450698853,0.045614179223775864,0.262700617313385,0.07543458044528961,0.3191697597503662
uriykxjr_0,0,0.0,0.0,0,0.6057827472686768,0.6221972703933716,0.17426931858062744,0.7292288541793823,0.061957623809576035,0.0,0.10989709943532944,0.0028405531775206327,1.0,0.04680922254920006,0.20454168319702148,0.2831975221633911,0.453591912984848,0.0,0.5839972496032715,0.31485334038734436,0.4112372398376465,0.09352516382932663,0.1130949854850769,0.04772201180458069
uvyabush_0,0,0.0,-0.1,0,0.38724589347839355,0.23931600153446198,0.4744108319282532,0.3415094017982483,0.1660792976617813,1.0,0.4589342772960663,0.10022839158773422,1.0,0.17023621499538422,0.3947426378726959,0.5549253821372986,0.4672815203666687,0.0,0.6681775450706482,0.5787229537963867,0.3965529203414917,0.20172172784805298,0.09775932133197784,0.18121053278446198
uwrwlabh_0,0,0.0,0.0,0,0.30738431215286255,0.36110737919807434,0.31994426250457764,0.3156359791755676,0.11607446521520615,0.0,0.258672297000885,0.09367348998785019,0.0,0.07817996293306351,0.7129461169242859,0.17609360814094543,0.434111624956131,0.0,0.31433892250061035,0.4235469400882721,0.015182103030383587,0.08300173282623291,0.27362489700317383,0.15565422177314758
vazouxjn_0,0,0.0,0.1,0,0.24635334312915802,0.21523870527744293,0.11735262721776962,0.44515401124954224,0.2661794126033783,0.0,0.3319781422615051,0.0013493822189047933,0.0,0.2728610336780548,0.22509518265724182,0.27162066102027893,0.42484161257743835,0.0,0.5105665326118469,0.4517318606376648,0.19089938700199127,0.06153583154082298,0.09370816498994827,0.33248528838157654
vbnzovms_0,0,0.0,0.0,0,0.4390394389629364,0.20524460077285767,0.24789531528949738,0.3101001977920532,0.2559055984020233,1.0,0.4684351980686188,0.038303229957818985,0.0,0.14546681940555573,0.3335910141468048,0.1047796756029129,0.530763566493988,0.0,0.6803555488586426,0.457767516374588,0.008302788250148296,0.05852596461772919,0.12527675926685333,0.4043283462524414
vfrgjetx_0,0,-0.1,0.0,0,0.2788379490375519,0.23090790212154388,0.37004441022872925,0.451503187417984,0.4611493945121765,0.0,0.2787293493747711,0.02896524965763092,0.0,0.7002294063568115,0.6323384642601013,0.6762310862541199,0.6175901889801025,0.0,0.783286452293396,0.7559130191802979,0.032486021518707275,0.06866034865379333,0.2749563157558441,0.24530480802059174
vgcjpgdb_0,0,0.0,0.1,0,0.3011827766895294,0.322532057762146,0.6680760979652405,0.4543975591659546,0.12837247550487518,0.0,0.33436623215675354,0.008666394278407097,0.0,0.07775790989398956,0.2772463262081146,0.15150196850299835,0.4760498106479645,0.0,0.3315327763557434,0.4118631184101105,0.17730271816253662,0.10149872303009033,0.148807093501091,0.08795474469661713
vijbowyy_0,0,0.0,0.0,0,0.39702385663986206,0.31887534260749817,0.4549098312854767,0.4405687153339386,0.24478235840797424,0.0,0.4545922875404358,0.017635878175497055,0.0,0.14536763727664948,0.2388763129711151,0.1114092469215393,0.4813145399093628,0.0,0.637836754322052,0.46930599212646484,0.22018088400363922,0.09218212962150574,0.15266720950603485,0.31620320677757263
vmhjasyb_0,0,-0.1,-0.1,0,0.3377572298049927,0.20900215208530426,0.17495444416999817,0.617916464805603,0.07133964449167252,0.0,0.20147112011909485,0.0008572277147322893,0.0,0.045256584882736206,0.225824773311615,0.59681236743927,0.21807830035686493,0.0,0.6095513701438904,0.40661340951919556,0.03791411221027374,0.1789453625679016,0.09519705921411514,0.1623927801847458
voenibzf_0,0,-0.1,0.1,0,0.4104357957839966,0.25931721925735474,0.4951153099536896,0.36478474736213684,0.16882362961769104,0.0,0.3137670159339905,0.030905116349458694,1.0,0.21311283111572266,0.27879956364631653,0.07263503223657608,0.5074381232261658,0.0,0.5016201734542847,0.46919646859169006,0.22907014191150665,0.16715377569198608,0.5975740551948547,0.474467933177948
vrcmycgq_0,0,0.0,0.0,0,0.39657825231552124,0.6373870968818665,0.08883035182952881,0.45931050181388855,0.09679630398750305,0.0,0.13860665261745453,0.004436001181602478,0.0,0.09080024063587189,0.2662147283554077,0.16232874989509583,0.46686333417892456,0.0,0.651580810546875,0.3445393741130829,0.28063321113586426,0.08827310055494308,0.136215940117836,0.042485613375902176
vreneajv_0,0,0.0,0.0,0,0.15902331471443176,0.18279170989990234,0.23596100509166718,0.3437691628932953,0.20089048147201538,0.0,0.3004154860973358,0.37040093541145325,1.0,0.1928735375404358,0.5226671099662781,0.4763418138027191,0.4333314001560211,0.0,0.4913291931152344,0.39971789717674255,0.08340167254209518,0.12979179620742798,0.5360745787620544,0.0795949399471283
vsogciuy_0,0,0.0,0.0,0,0.22766031324863434,0.17815977334976196,0.6581040620803833,0.3665039539337158,0.6098076701164246,0.0,0.2657734751701355,0.3877418339252472,1.0,0.6794226765632629,0.36984357237815857,0.3617056608200073,0.446554571390152,1.0,0.6531016230583191,0.6097127795219421,0.05434095486998558,0.08873855322599411,0.03227698802947998,0.16213111579418182
vulzquof_0,0,-0.1,-0.1,0,0.2501627206802368,0.174930602312088,0.44020509719848633,0.2619008421897888,0.2920733690261841,0.0,0.3783431649208069,0.030725395306944847,1.0,0.11028337478637695,0.3055306673049927,0.19160854816436768,0.5301741361618042,0.0,0.48944902420043945,0.5278516411781311,0.10983245074748993,0.04472382366657257,0.34044787287712097,0.5110212564468384
vxozvaus_0,0,0.0,0.0,0,0.3312745690345764,0.24849863350391388,0.4777575731277466,0.4059551954269409,0.5475660562515259,0.0,0.653617799282074,0.12162961810827255,0.0,0.38226813077926636,0.6023542284965515,0.08379412442445755,0.5740847587585449,0.0,0.7791033983230591,0.5606297254562378,0.4979570209980011,0.21445785462856293,0.3004767596721649,0.571222186088562
wacqafot_0,0,0.2,0.1,0,0.30375590920448303,0.2751196026802063,0.7518216371536255,0.3234935998916626,0.457647442817688,1.0,0.4478415548801422,0.08104119449853897,1.0,0.47399890422821045,0.6353224515914917,0.10190710425376892,0.36114567518234253,1.0,0.47700369358062744,0.43779852986335754,0.09153717011213303,0.09900862723588943,0.11274399608373642,0.14913450181484222
wdrgqgjd_0,0,0.0,0.0,0,0.25785037875175476,0.22038748860359192,0.32860562205314636,0.31730228662490845,0.24400746822357178,1.0,0.41860640048980713,0.0712784007191658,0.0,0.16270777583122253,0.3608851730823517,0.2845310866832733,0.4377169907093048,0.0,0.5580501556396484,0.514103353023529,0.027706928551197052,0.32171306014060974,0.6241368651390076,0.2708887457847595
weiblaox_0,0,0.0,-0.1,0,0.6041163206100464,0.41898635029792786,0.0875447541475296,0.7220473885536194,0.05355682969093323,0.0,0.12347187101840973,0.003564372891560197,0.0,0.025822825729846954,0.22267554700374603,0.43813467025756836,0.6030416488647461,0.0,0.5546427369117737,0.3405347764492035,0.08256715536117554,0.08283545821905136,0.028935449197888374,0.09553725272417068
weutgjer_0,0,0.0,0.0,0,0.46263816952705383,0.31117185950279236,0.5252180099487305,0.2961611747741699,0.19137366116046906,1.0,0.5038778185844421,0.00874092523008585,0.0,0.3742876648902893,0.42158231139183044,0.12101899832487106,0.5562576055526733,0.0,0.4599146544933319,0.30102360248565674,0.08901335299015045,0.062070332467556,0.6528289914131165,0.5055681467056274
wfyonili_0,0,0.0,0.0,0,0.2751826345920563,0.1754986196756363,0.35699936747550964,0.340008020401001,0.12497236579656601,1.0,0.22432631254196167,0.36172083020210266,1.0,0.18268389999866486,0.7684036493301392,0.25438588857650757,0.4298509359359741,0.0,0.6809427738189697,0.6893619298934937,0.018709121271967888,0.05476037785410881,0.24742847681045532,0.10935045778751373
wiizhjed_0,0,-0.1,-0.1,0,0.3415229022502899,0.2227545827627182,0.5402603149414062,0.40317463874816895,0.17945827543735504,0.0,0.16419993340969086,0.27075913548469543,0.0,0.23369643092155457,0.7442135214805603,0.18197934329509735,0.45545315742492676,0.0,0.5766178369522095,0.5504704117774963,0.01165075320750475,0.05153905972838402,0.3080233335494995,0.04812920093536377
wmayiigl_0,0,0.0,-0.1,0,0.3503043055534363,0.20587418973445892,0.41875553131103516,0.36882588267326355,0.4323292076587677,0.0,0.33814647793769836,0.9461372494697571,1.0,0.4543834924697876,0.3986377716064453,0.7229586839675903,0.43174684047698975,0.0,0.31306231021881104,0.6196760535240173,0.177603080868721,0.23554155230522156,0.06264568865299225,0.22122855484485626
wndbftzw_0,0,0.0,-0.1,0,0.2549029290676117,0.18261681497097015,0.6985583901405334,0.3007926046848297,0.30502015352249146,0.0,0.5082407593727112,0.012059498578310013,1.0,0.10970060527324677,0.41221651434898376,0.26799121499061584,0.6146054863929749,1.0,0.5378397703170776,0.500380277633667,0.06995052844285965,0.06489040702581406,0.18855012953281403,0.34568023681640625
wnfmpnsv_0,0,0.0,0.0,0,0.4359181225299835,0.23767298460006714,0.7826080918312073,0.2680085599422455,0.4742056131362915,0.0,0.4514371156692505,0.05740009620785713,1.0,0.34390902519226074,0.4603501856327057,0.24047470092773438,0.4601733088493347,0.0,0.3890834450721741,0.6983681917190552,0.454402893781662,0.04639402776956558,0.2153826504945755,0.29980355501174927
wpkiiodp_0,0,0.0,0.0,0,0.38353708386421204,0.28900277614593506,0.3550753593444824,0.33105891942977905,0.20947422087192535,1.0,0.3813287317752838,0.012273061089217663,0.0,0.0971108004450798,0.207713320851326,0.06715872138738632,0.3888702392578125,0.0,0.31716299057006836,0.520327627658844,0.03361545875668526,0.1218300312757492,0.634505033493042,0.1033964604139328
wwaqnlea_0,0,0.0,0.0,0,0.33593082427978516,0.24481970071792603,0.6105679869651794,0.3115164339542389,0.6313881874084473,0.0,0.3971027135848999,0.41046977043151855,1.0,0.7577993273735046,0.6859843730926514,0.7894114255905151,0.5535580515861511,0.0,0.47436970472335815,0.7457794547080994,0.38131070137023926,0.1318945288658142,0.11682496219873428,0.32481902837753296
wwwswobp_0,0,0.0,0.0,0,0.270574688911438,0.18077468872070312,0.7671480774879456,0.28784435987472534,0.5764058232307434,0.0,0.5938032865524292,0.5494746565818787,0.0,0.5127608776092529,0.6271865963935852,0.22929467260837555,0.6843200922012329,0.0,0.4641965329647064,0.765103816986084,0.0032251153606921434,0.05682499334216118,0.5980561375617981,0.15980367362499237
wypanqsb_0,0,0.2,0.1,0,0.36453235149383545,0.369209349155426,0.7430313229560852,0.3052586019039154,0.20654842257499695,1.0,0.5772809982299805,0.021742306649684906,0.0,0.3271333873271942,0.48503318428993225,0.44697216153144836,0.4544479250907898,0.0,0.4731849730014801,0.2141847163438797,0.2516147792339325,0.11207172274589539,0.37657925486564636,0.4854830503463745
wzlanwgt_0,0,0.0,0.0,0,0.4649512767791748,0.14585858583450317,0.551116406917572,0.3067842423915863,0.616941511631012,1.0,0.4679366648197174,0.05011739209294319,1.0,0.7392339706420898,0.4172120690345764,0.16857820749282837,0.6088167428970337,1.0,0.3719204068183899,0.5058419704437256,0.8927180171012878,0.07977261394262314,0.20661062002182007,0.46759840846061707
xbmgiczv_0,0,0.0,0.2,0,0.3128799796104431,0.26051074266433716,0.16052870452404022,0.3505110740661621,0.3176611661911011,1.0,0.301063597202301,0.6667892336845398,0.0,0.28165245056152344,0.35083505511283875,0.531017005443573,0.46451297402381897,0.0,0.2458079755306244,0.5632095336914062,0.42952290177345276,0.13353952765464783,0.10827167332172394,0.28288570046424866
xccqqjvi_0,0,0.0,0.0,0,0.4290216565132141,0.2689612805843353,0.7217922806739807,0.3030026853084564,0.651746392250061,0.0,0.5999405980110168,0.15025019645690918,1.0,0.5858677625656128,0.6100268959999084,0.46727466583251953,0.6637141108512878,0.0,0.2964620292186737,0.7481811046600342,0.0926826223731041,0.10907051712274551,0.16251926124095917,0.5139293074607849
xgrlcmag_0,0,0.0,0.0,0,0.1858823597431183,0.2058233618736267,0.37838104367256165,0.2958762049674988,0.1159510388970375,0.0,0.23514226078987122,0.2957082688808441,0.0,0.06701003015041351,0.5018049478530884,0.6129598617553711,0.45872560143470764,0.0,0.5184248685836792,0.5663922429084778,0.0004861420893575996,0.03806634992361069,0.48840340971946716,0.08364410698413849
xjrgrgqx_0,0,0.0,0.0,0,0.22202478349208832,0.14703501760959625,0.36828839778900146,0.25485697388648987,0.4390575885772705,1.0,0.2512572705745697,0.4865710139274597,1.0,0.24506424367427826,0.5153888463973999,0.1823105812072754,0.6227752566337585,0.0,0.3307918608188629,0.40463313460350037,0.05577918887138367,0.09677311033010483,0.07059773802757263,0.3342496156692505
xlaneczc_0,0,0.0,0.0,0,0.17039893567562103,0.13811838626861572,0.27640560269355774,0.3410544991493225,0.14919313788414001,0.0,0.25380927324295044,0.11771470308303833,0.0,0.12378741800785065,0.31946519017219543,0.1833733320236206,0.4939325153827667,0.0,0.2846384644508362,0.26919490098953247,0.021979782730340958,0.08181647211313248,0.5135877728462219,0.328166663646698
xltkkwzc_0,0,-0.2,0.0,0,0.5885617733001709,0.40531930327415466,0.2861296832561493,0.5126602649688721,0.047099195420742035,0.0,0.17790651321411133,0.005789433605968952,0.0,0.02913017012178898,0.16713760793209076,0.3060290217399597,0.5018448233604431,0.0,0.4133182466030121,0.5156657695770264,0.20108559727668762,0.1414313167333603,0.34188544750213623,0.20826546847820282
xlxwtoio_0,0,-0.1,0.0,0,0.5895545482635498,0.5540443062782288,0.48292165994644165,0.6617978811264038,0.09496542066335678,0.0,0.11574603617191315,0.005363041535019875,0.0,0.04789998382329941,0.292878657579422,0.18711385130882263,0.5378442406654358,0.0,0.3644084334373474,0.4772557020187378,0.06618215143680573,0.05685249716043472,0.24800175428390503,0.03907189145684242
xndryolj_0,0,0.0,-0.2,0,0.3463188111782074,0.22347033023834229,0.6471372842788696,0.34721964597702026,0.24477554857730865,1.0,0.4690881669521332,0.01373424381017685,1.0,0.3977501392364502,0.41460564732551575,0.5288059711456299,0.5328607559204102,0.0,0.7069751024246216,0.4338100850582123,0.2716229557991028,0.10502613335847855,0.26201608777046204,0.5824200510978699
xoydnksb_0,0,0.0,0.0,0,0.3222547471523285,0.15020357072353363,0.038734596222639084,0.4470013976097107,0.22288867831230164,0.0,0.18607096374034882,0.015377718955278397,0.0,0.15669792890548706,0.183612659573555,0.08496423065662384,0.45452430844306946,0.0,0.19114096462726593,0.16001367568969727,0.028581921011209488,0.019094318151474,0.13911142945289612,0.0821448490023613
xrwwerfx_0,0,0.1,0.0,0,0.2751133143901825,0.3126920759677887,0.39433518052101135,0.2761266827583313,0.187637060880661,0.0,0.3854773938655853,0.04412113130092621,0.0,0.14282925426959991,0.38762930035591125,0.20471611618995667,0.5628249645233154,0.0,0.5385906100273132,0.493943452835083,0.05532624199986458,0.09025110304355621,0.26451995968818665,0.31139275431632996
xwzestoy_0,0,-0.1,0.0,0,0.3022817373275757,0.18732711672782898,0.649356484413147,0.30513879656791687,0.20232975482940674,0.0,0.5285125374794006,0.08976085484027863,0.0,0.062454838305711746,0.2850245237350464,0.19954176247119904,0.4456963539123535,0.0,0.3829857110977173,0.45524081587791443,0.008977190591394901,0.05374068021774292,0.40486282110214233,0.14532847702503204
